league,window,team_id,team_name,team_country,player_id,player_name,player_age,player_nation,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan
Ligue 1,s,1041,Olympique Lyon,France,607225,Florent Da Silva,18,France,CM,12764,Olympique Lyon B,France,,500000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,341705,Gerson,24,Brazil,CM,614,Clube de Regatas do Flamengo,Brazil,25000000.00,20000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,575998,Leonardo Balerdi,22,Argentina,CB,16,Borussia Dortmund,Germany,11000000.00,10000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,191891,Arkadiusz Milik,27,Poland,CF,6195,SSC Napoli,Italy,9000000.00,20000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,298975,Pol Lirola,24,Spain,RB,430,ACF Fiorentina,Italy,6500000.00,9000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,347913,Luan Peres,26,Brazil,CB,221,Santos FC,Brazil,4500000.00,6000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,466809,Konrad de la Fuente,19,United States,LW,2464,FC Barcelona B,Spain,3000000.00,6000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,286415,Pau López,26,Spain,GK,12,AS Roma,Italy,720000.00,10000000,FALSE,TRUE
Ligue 1,s,244,Olympique Marseille,France,341647,Cengiz Ünder,23,Turkey,RW,12,AS Roma,Italy,500000.00,18000000,FALSE,TRUE
Ligue 1,s,244,Olympique Marseille,France,822458,Bamba Dieng,21,Senegal,CF,28578,Diambars Football Club,Senegal,400000.00,5000000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,708681,Salim Ben Seghir,18,France,LW,8158,OGC Nice B,France,0.00,400000,TRUE,FALSE
Ligue 1,s,244,Olympique Marseille,France,659520,Bilal Nadir,17,France,CM,12763,OGC Nizza U19,France,0.00,100000,TRUE,FALSE
Ligue 1,s,244,Olympique Marseille,France,523998,Pedro Ruiz,21,Spain,CF,6767,Real Madrid Castilla,Spain,0.00,250000,TRUE,FALSE
Ligue 1,s,244,Olympique Marseille,France,372711,Amine Harit,24,Morocco,AM,33,FC Schalke 04,Germany,,10000000,FALSE,TRUE
Ligue 1,s,244,Olympique Marseille,France,465830,Mattéo Guendouzi,22,France,CM,11,Arsenal FC,England,,22000000,FALSE,TRUE
Ligue 1,s,244,Olympique Marseille,France,495666,William Saliba,20,France,CB,11,Arsenal FC,England,,18000000,FALSE,TRUE
Ligue 1,s,244,Olympique Marseille,France,667965,Oussama Targhalline,19,Morocco,CM,8524,Olympique de Marseille B,France,,200000,FALSE,FALSE
Ligue 1,s,244,Olympique Marseille,France,805476,Paolo Sciortino,17,France,DM,8058,Olympique Marseille U19,France,,150000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,730581,Loïc Badé,21,France,CB,826,RC Lens,France,17000000.00,17000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,746695,Kamaldeen Sulemana,19,Ghana,LW,2778,FC Nordsjaelland,Denmark,15000000.00,15000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,181378,Gaëtan Laborde,27,France,CF,969,Montpellier HSC,France,15000000.00,15000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,285323,Baptiste Santamaria,26,France,DM,60,SC Freiburg,Germany,14000000.00,15000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,387106,Lovro Majer,23,Croatia,AM,419,GNK Dinamo Zagreb,Croatia,12000000.00,13000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,576033,Dogan Alemdar,18,Turkey,GK,3205,Kayserispor,Turkey,3500000.00,3500000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,282250,Birger Meling,26,Norway,LB,1160,Nîmes Olympique,France,3000000.00,5000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,711976,Andy Diouf,18,France,CM,8154,FC Stade Rennes B,France,,250000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,711996,Warmed Omari,21,France,CB,8154,FC Stade Rennes B,France,,1000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,711969,Lorenz Assignon,21,France,RB,8154,FC Stade Rennes B,France,,500000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,463621,Franck Rivollier,20,France,CF,8154,FC Stade Rennes B,France,,,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,659543,Matthis Abline,18,France,CF,8154,FC Stade Rennes B,France,,1000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,607226,Loum Tchaouna,17,France,CF,8154,FC Stade Rennes B,France,,1000000,FALSE,FALSE
Ligue 1,s,273,Stade Rennais FC,France,711999,Lesley Ugochukwu,17,France,DM,8154,FC Stade Rennes B,France,,1500000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,263236,Kevin Danso,22,Austria,CB,167,FC Augsburg,Germany,5500000.00,5500000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,74297,Gaël Kakuta,30,DR Congo,AM,1416,Amiens SC,France,5000000.00,8000000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,239743,Przemyslaw Frankowski,26,Poland,LM,432,Chicago Fire FC,United States,2300000.00,4500000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,332560,Deiver Machado,27,Colombia,LB,415,FC Toulouse,France,1800000.00,2000000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,373714,Wuilker Fariñez,23,Venezuela,GK,2350,Millonarios FC,Colombia,1500000.00,2500000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,572326,Christopher Wooh,19,France,CB,1159,AS Nancy-Lorraine,France,0.00,2000000,TRUE,FALSE
Ligue 1,s,826,RC Lens,France,182916,Wesley Saïd,26,France,LW,415,FC Toulouse,France,0.00,1500000,TRUE,FALSE
Ligue 1,s,826,RC Lens,France,612612,Valentino Lesieur,18,Portugal,GK,10851,FC Nantes U19,France,0.00,300000,TRUE,FALSE
Ligue 1,s,826,RC Lens,France,905408,Mamadou Camara,18,Senegal,CM,31624,AS Dakar Sacré-Cœur,Senegal,,150000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,585959,Arnaud Kalimuendo,19,France,CF,583,Paris Saint-Germain,France,,10000000,FALSE,TRUE
Ligue 1,s,826,RC Lens,France,800272,Boubakar Camara,20,France,RW,8152,RC Lens B,France,,,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,804884,Ibrahima Baldé,18,France,CF,8152,RC Lens B,France,,150000,FALSE,FALSE
Ligue 1,s,826,RC Lens,France,812902,Jonathan Varane,19,France,CM,8152,RC Lens B,France,,250000,FALSE,FALSE
Ligue 1,s,969,Montpellier HSC,France,549815,Thuler,22,Brazil,CB,614,Clube de Regatas do Flamengo,Brazil,200000.00,1500000,FALSE,TRUE
Ligue 1,s,969,Montpellier HSC,France,60540,Valère Germain,31,France,CF,244,Olympique Marseille,France,0.00,3000000,TRUE,FALSE
Ligue 1,s,969,Montpellier HSC,France,47713,Mamadou Sakho,31,France,CB,873,Crystal Palace,England,0.00,6000000,TRUE,FALSE
Ligue 1,s,969,Montpellier HSC,France,650350,Léo Leroy,21,France,CM,1175,LB Châteauroux,France,0.00,1500000,TRUE,FALSE
Ligue 1,s,969,Montpellier HSC,France,704156,Nicholas Gioacchini,21,United States,CF,1162,SM Caen,France,,1500000,FALSE,TRUE
Ligue 1,s,969,Montpellier HSC,France,842341,Maxime Estève,19,France,CB,6572,HSC Montpellier B,France,,800000,FALSE,FALSE
Ligue 1,s,969,Montpellier HSC,France,876034,Yanis Guermouche,20,France,CF,6572,HSC Montpellier B,France,,150000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,409344,Calvin Stengs,22,Netherlands,RW,1090,AZ Alkmaar,Netherlands,15000000.00,15000000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,122797,Andy Delort,29,Algeria,CF,969,Montpellier HSC,France,10000000.00,13000000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,605184,Jean-Clair Todibo,21,France,CB,131,FC Barcelona,Spain,8500000.00,14000000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,370791,Pablo Rosario,24,Netherlands,DM,383,PSV Eindhoven,Netherlands,6000000.00,6000000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,170934,Mario Lemina,27,Gabon,DM,180,Southampton FC,England,5500000.00,10000000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,532775,Melvin Bard,20,France,LB,1041,Olympique Lyon,France,3000000.00,8000000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,837329,Jean N'Guessan,18,Cote d'Ivoire,CM,85059,Racing Club Abidjan,Cote d'Ivoire,,100000,FALSE,FALSE
Ligue 1,s,417,OGC Nice,France,330659,Justin Kluivert,22,Netherlands,LW,12,AS Roma,Italy,,14000000,FALSE,TRUE
Ligue 1,s,417,OGC Nice,France,465955,Marcin Bulka,21,Poland,GK,583,Paris Saint-Germain,France,,800000,FALSE,TRUE
Ligue 1,s,347,FC Metz,France,506009,Amine Bassi,23,Morocco,AM,1159,AS Nancy-Lorraine,France,0.00,2000000,TRUE,FALSE
Ligue 1,s,347,FC Metz,France,434358,Sofiane Alakouch,22,Morocco,RB,1160,Nîmes Olympique,France,0.00,2000000,TRUE,FALSE
Ligue 1,s,347,FC Metz,France,122116,Nicolas de Préville,30,France,CF,40,FC Girondins Bordeaux,France,0.00,3000000,TRUE,FALSE
Ligue 1,s,347,FC Metz,France,568693,Pape Sarr,18,Senegal,DM,148,Tottenham Hotspur,England,,20000000,FALSE,TRUE
Ligue 1,s,347,FC Metz,France,130110,David Oberhauser,30,France,GK,26863,Le Puy Foot 43 Auvergne,France,,400000,FALSE,FALSE
Ligue 1,s,347,FC Metz,France,815359,Lenny Joseph,20,France,CF,26863,Le Puy Foot 43 Auvergne,France,,400000,FALSE,FALSE
Ligue 1,s,347,FC Metz,France,413118,Sikou Niakaté,22,France,CB,855,EA Guingamp,France,,2200000,FALSE,TRUE
Ligue 1,s,347,FC Metz,France,258254,Jemerson,29,Brazil,CB,515,Without Club,Without Club,,2500000,FALSE,FALSE
Ligue 1,s,347,FC Metz,France,666975,Ousmane Ba,19,Senegal,GK,8179,FC Metz B,France,,300000,FALSE,FALSE
Ligue 1,s,347,FC Metz,France,738720,Mathieu Cachbach,20,Belgium,CM,8179,FC Metz B,France,,100000,FALSE,FALSE
Ligue 1,s,618,AS Saint-Étienne,France,402079,Ignacio Ramírez,24,Uruguay,CF,10663,Liverpool FC Montevideo,Uruguay,300000.00,2500000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,111828,Fransérgio,30,Brazil,CM,1075,SC Braga,Portugal,4500000.00,5000000,FALSE,FALSE
Ligue 1,s,40,FC Girondins Bordeaux,France,230140,Stian Gregersen,26,Norway,CB,687,Molde FK,Norway,2000000.00,2000000,FALSE,FALSE
Ligue 1,s,40,FC Girondins Bordeaux,France,656441,Jean Onana,21,Cameroon,DM,1082,LOSC Lille,France,2000000.00,2500000,FALSE,FALSE
Ligue 1,s,40,FC Girondins Bordeaux,France,740674,Issouf Sissokho,19,Mali,CM,78820,Derby Académie,Mali,300000.00,400000,FALSE,FALSE
Ligue 1,s,40,FC Girondins Bordeaux,France,157501,M'Baye Niang,26,Senegal,CF,273,Stade Rennais FC,France,0.00,4500000,TRUE,FALSE
Ligue 1,s,40,FC Girondins Bordeaux,France,538998,Timothée Pembélé,18,France,CB,583,Paris Saint-Germain,France,,7000000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,314944,Ricardo Mangas,23,Portugal,LB,2503,Boavista FC,Portugal,,1500000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,397171,Gideon Mensah,23,Ghana,LB,409,Red Bull Salzburg,Austria,,2500000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,315125,Javairô Dilrosun,23,Netherlands,LW,44,Hertha BSC,Germany,,9000000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,281319,Alberth Elis,25,Honduras,RW,2503,Boavista FC,Portugal,,4000000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,395236,Yacine Adli,21,France,AM,5,AC Milan,Italy,,9000000,FALSE,TRUE
Ligue 1,s,40,FC Girondins Bordeaux,France,540641,Davy Rouyard,21,Guadeloupe,GK,10872,FC Girondins Bordeaux B,France,,150000,FALSE,FALSE
Ligue 1,s,40,FC Girondins Bordeaux,France,596901,Abdel Medioub,23,Algeria,CB,10872,FC Girondins Bordeaux B,France,,350000,FALSE,FALSE
Ligue 1,s,1420,SCO Angers,France,395234,Batista Mendy,21,France,DM,995,FC Nantes,France,0.00,2000000,TRUE,FALSE
Ligue 1,s,1420,SCO Angers,France,543051,Billal Brahimi,21,France,LW,1421,Stade Reims,France,,1200000,FALSE,FALSE
Ligue 1,s,1420,SCO Angers,France,593482,Azzedine Ounahi,21,Morocco,CM,26871,US Avranches,France,,800000,FALSE,FALSE
Ligue 1,s,1420,SCO Angers,France,680447,Waniss Taïbi,19,France,AM,16672,SCO Angers B,France,,500000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,315145,Azor Matusiwa,23,Netherlands,DM,202,FC Groningen,Netherlands,4000000.00,5000000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,393239,Mitchell van Bergen,22,Netherlands,RW,306,SC Heerenveen,Netherlands,2000000.00,2400000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,5578,Nicolas Penneteau,40,France,GK,172,RSC Charleroi,Belgium,0.00,200000,TRUE,FALSE
Ligue 1,s,1421,Stade Reims,France,394328,Rafik Guitane,22,France,AM,273,Stade Rennais FC,France,,2500000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,395083,Andreaw Gravillon,23,Guadeloupe,CB,46,Inter Milan,Italy,,6000000,FALSE,TRUE
Ligue 1,s,1421,Stade Reims,France,805908,Bradley Locko,19,France,LB,11204,Stade Reims B,France,,300000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,798927,N'Dri Philippe Koffi,19,France,CF,11204,Stade Reims B,France,,800000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,798925,Fodé Doucouré,20,Mali,RB,11204,Stade Reims B,France,,500000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,649026,Mamadou Mbow,21,Senegal,CB,11204,Stade Reims B,France,,150000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,709726,Hugo Ekitike,19,France,CF,11204,Stade Reims B,France,,2500000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,395242,Alexis Flips,21,France,RW,11204,Stade Reims B,France,,1000000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,543051,Billal Brahimi,21,France,LW,11204,Stade Reims B,France,,1200000,FALSE,FALSE
Ligue 1,s,1421,Stade Reims,France,649033,Dion Lopy,19,Senegal,DM,11204,Stade Reims B,France,,1000000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,378953,Gerzino Nyamsi,24,France,CB,273,Stade Rennais FC,France,1500000.00,3500000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,385817,Karol Fila,23,Poland,RB,4000,Lechia Gdansk,Poland,1500000.00,1500000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,27389,Kévin Gameiro,34,France,CF,1049,Valencia CF,Spain,0.00,3000000,TRUE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,60558,Maxime Le Marchand,31,France,CB,931,Fulham FC,England,0.00,1500000,TRUE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,352392,Lucas Perrin,22,France,CB,244,Olympique Marseille,France,,1800000,FALSE,TRUE
Ligue 1,s,667,RC Strasbourg Alsace,France,178313,Jean-Eudes Aholou,27,Cote d'Ivoire,DM,162,AS Monaco,France,,4000000,FALSE,TRUE
Ligue 1,s,667,RC Strasbourg Alsace,France,354352,Frédéric Guilbert,26,France,RB,405,Aston Villa,England,,6000000,FALSE,TRUE
Ligue 1,s,667,RC Strasbourg Alsace,France,838947,Alexandre Pierre,20,Haiti,GK,7968,Racing Strasbourg B,France,,150000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,830890,Marvin Senaya,20,France,RB,7968,Racing Strasbourg B,France,,500000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,918157,Aymeric Ahmed,17,France,AM,7968,Racing Strasbourg B,France,,250000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,395674,Adrien Lebeau,21,France,AM,7968,Racing Strasbourg B,France,,225000,FALSE,FALSE
Ligue 1,s,667,RC Strasbourg Alsace,France,880330,Moïse Sahi Dion,19,Cote d'Ivoire,SS,7968,Racing Strasbourg B,France,,800000,FALSE,FALSE
Ligue 1,s,1158,FC Lorient,France,460245,Moritz Jenz,22,Germany,CB,527,FC Lausanne-Sport,Switzerland,3500000.00,3500000,FALSE,FALSE
Ligue 1,s,1158,FC Lorient,France,391720,Igor Silva,24,Brazil,RB,327,NK Osijek,Croatia,2500000.00,2500000,FALSE,FALSE
Ligue 1,s,1158,FC Lorient,France,799936,Loris Mouyokolo,20,France,CB,16662,FC Lorient B,France,,200000,FALSE,FALSE
Ligue 1,s,1158,FC Lorient,France,804547,Redwan Bourlès,18,France,LM,16662,FC Lorient B,France,,250000,FALSE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,124884,Marco Bizot,30,Netherlands,GK,1090,AZ Alkmaar,Netherlands,5000000.00,5000000,FALSE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,485960,Lilian Brassier,21,France,CB,273,Stade Rennais FC,France,2000000.00,3000000,FALSE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,353399,Romain Del Castillo,25,France,RW,273,Stade Rennais FC,France,1500000.00,3500000,FALSE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,131827,Jere Uronen,27,Finland,LB,1184,KRC Genk,Belgium,1000000.00,2500000,FALSE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,796913,Noé Sow,22,France,CB,24063,Stade Plabennecois,France,0.00,150000,TRUE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,525155,Grégoire Coudert,22,France,GK,1416,Amiens SC,France,0.00,200000,TRUE,FALSE
Ligue 1,s,3911,Stade Brestois 29,France,649035,Youssouph Badji,19,Senegal,CF,2282,Club Brugge KV,Belgium,,3500000,FALSE,TRUE
Ligue 1,s,3911,Stade Brestois 29,France,569384,Lucien Agoume,19,France,DM,46,Inter Milan,Italy,,5000000,FALSE,TRUE
Ligue 1,s,995,FC Nantes,France,357117,Alban Lafont,22,France,GK,430,ACF Fiorentina,Italy,7500000.00,10000000,FALSE,FALSE
Ligue 1,s,995,FC Nantes,France,282028,Rémy Descamps,25,France,GK,172,RSC Charleroi,Belgium,,800000,FALSE,FALSE
Ligue 1,s,995,FC Nantes,France,463620,Willem Geubbels,20,France,LW,162,AS Monaco,France,,6000000,FALSE,TRUE
Ligue 1,s,995,FC Nantes,France,548650,Osman Bukari,22,Ghana,RW,157,KAA Gent,Belgium,,2500000,FALSE,TRUE
Ligue 1,s,995,FC Nantes,France,182889,Wylan Cyprien,26,France,CM,130,Parma Calcio 1913,Italy,,6000000,FALSE,TRUE
Ligue 1,s,995,FC Nantes,France,773795,Gor Manvelyan,19,France,SS,10850,FC Nantes B,France,,400000,FALSE,FALSE
Ligue 1,s,995,FC Nantes,France,557613,Quentin Merlin,19,France,LW,10850,FC Nantes B,France,,800000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,859396,Metinho,18,Brazil,CM,2462,Fluminense Football Club,Brazil,5000000.00,5000000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,325223,Mama Baldé,25,Guinea-Bissau,RW,2969,Dijon FCO,France,3500000.00,4000000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,234802,Renaud Ripart,28,France,AM,1160,Nîmes Olympique,France,3300000.00,5000000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,536507,Giulian Biancone,21,France,RB,162,AS Monaco,France,2500000.00,2500000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,277635,Rominigue Kouamé,24,Mali,CM,1082,LOSC Lille,France,2500000.00,2500000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,282734,Gerson Rodrigues,26,Luxembourg,LW,338,Dynamo Kyiv,Ukraine,1000000.00,3000000,FALSE,TRUE
Ligue 1,s,1095,ESTAC Troyes,France,730126,Mykola Kukharevych,20,Ukraine,CF,48726,Rukh Lviv,Ukraine,300000.00,600000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,51118,Adil Rami,35,France,CB,2503,Boavista FC,Portugal,0.00,250000,TRUE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,554251,Yasser Larouci,20,Algeria,LB,9252,Liverpool FC U23,England,0.00,1800000,TRUE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,340460,Philippe Sandler,24,Netherlands,CB,281,Manchester City,England,,2500000,FALSE,TRUE
Ligue 1,s,1095,ESTAC Troyes,France,274484,Youssouf Koné,26,Mali,LB,1041,Olympique Lyon,France,,1600000,FALSE,TRUE
Ligue 1,s,1095,ESTAC Troyes,France,225452,Patrick Roberts,24,England,RW,281,Manchester City,England,,2000000,FALSE,TRUE
Ligue 1,s,1095,ESTAC Troyes,France,721746,Nassim Chadli,19,Morocco,CF,18015,Nîmes Olympique B,France,,400000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,33925,Jessy Moulin,35,France,GK,618,AS Saint-Étienne,France,,300000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,118278,Xavier Chavalerin,30,France,CM,1421,Stade Reims,France,,4000000,FALSE,FALSE
Ligue 1,s,1095,ESTAC Troyes,France,649452,Issa Kaboré,20,Burkina Faso,RB,281,Manchester City,England,,3000000,FALSE,TRUE
Ligue 1,s,1095,ESTAC Troyes,France,282199,Erik Palmer-Brown,24,United States,CB,9265,Manchester City U23,England,,1500000,FALSE,TRUE
Ligue 1,s,3524,Clermont Foot 63,France,149579,Elbasan Rashani,28,Kosovo,LW,39722,Büyüksehir Belediye Erzurumspor,Turkey,0.00,1500000,TRUE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,530157,Cem Türkmen,19,Turkey,CM,15,Bayer 04 Leverkusen,Germany,0.00,400000,TRUE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,270411,Saîf-Eddine Khaoui,26,Tunisia,AM,244,Olympique Marseille,France,0.00,1800000,TRUE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,282721,Oriol Busquets,22,Spain,DM,2464,FC Barcelona B,Spain,0.00,2000000,TRUE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,391192,Jean-Claude Billong,27,Cameroon,CB,4171,Benevento Calcio,Italy,,900000,FALSE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,688707,Salis Abdul Samed,21,Ghana,DM,21667,JMG Academy Abidjan,Cote d'Ivoire,,1000000,FALSE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,422715,Arial Mendy,26,Senegal,LB,61,Servette FC,Switzerland,,600000,FALSE,FALSE
Ligue 1,s,3524,Clermont Foot 63,France,203504,Pierre-Yves Hamel,27,France,CF,1158,FC Lorient,France,,2500000,FALSE,TRUE
Ligue 1,w,1082,LOSC Lille,France,854488,Joffrey Bazie,18,Burkina Faso,LW,46649,Salitas Football School,Burkina Faso,,,FALSE,FALSE
Ligue 1,w,3911,Stade Brestois 29,France,93726,Paul Lasne,32,France,DM,515,Without Club,Without Club,,700000,FALSE,FALSE
